YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
2015,2019,MD,Maryland,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,18.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),188.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),188.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),24.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,10.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,MD,Maryland,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,17.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,42.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,46.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,72.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,MD,Maryland,ARDI,Acute,Other Acute Causes,Fall injuries,12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Acute,Other Acute Causes,Fall injuries,24.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Acute,Other Acute Causes,Homicide,146.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,MD,Maryland,ARDI,Acute,Other Acute Causes,Homicide,24.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,MD,Maryland,ARDI,Acute,Other Acute Causes,Homicide,58.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Acute,Suicide,Suicide,29.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Acute,Suicide,Suicide,34.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Acute,Suicide,Suicide,41.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,14.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,15.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,38.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,111.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,42.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,44.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, breast (females only)",19.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, breast (females only)",38.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, colorectal",18.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, colorectal",40.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, esophageal",10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, esophageal",23.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, liver",25.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, liver",38.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",19.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",31.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",13.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,27.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,12.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,54.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Hypertension,169.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Hypertension,19.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,Hypertension,71.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",49.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MD,Maryland,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",15.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MD,Maryland,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",66.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MD,Maryland,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",88.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,16.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,23.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),146.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),16.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),211.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,18.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,27.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,34.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Fall injuries,13.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Fall injuries,25.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Homicide,16.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Homicide,35.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,24.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,39.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,25.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,65.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,23.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,30.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,68.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,188.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,70.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,81.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, breast (females only)",12.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, breast (females only)",30.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, colorectal",11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, colorectal",31.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, esophageal",21.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, liver",30.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, liver",59.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",14.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",27.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, pancreatic",11.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,30.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,132.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,25.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Hypertension,165.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Hypertension,25.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",44.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",17.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",117.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",17.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",75.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,16.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,23.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),146.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),16.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),211.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,18.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,27.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,34.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Fall injuries,13.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Fall injuries,25.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Homicide,16.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Other Acute Causes,Homicide,35.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,24.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,39.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,25.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,28.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,65.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,23.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,30.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,68.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,188.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,70.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,81.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, breast (females only)",20.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, breast (females only)",51.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, colorectal",19.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, colorectal",53.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, esophageal",15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, esophageal",39.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, laryngeal",12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, liver",33.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, liver",63.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",22.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",41.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, pancreatic",11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",18.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,52.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,76.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Hypertension,161.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,Hypertension,33.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MA,Massachusetts,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",74.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",117.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",17.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,MA,Massachusetts,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",75.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,14.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,27.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,28.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),188.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),224.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),37.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,112.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,MI,Michigan,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,22.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,MI,Michigan,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,27.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,67.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,69.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Fall injuries,20.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Fall injuries,30.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Fire injuries,11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Fire injuries,17.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,131.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,14.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,20.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,36.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,68.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,19.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,61.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,83.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,84.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,96.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,25.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,27.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,64.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,26.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,32.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,79.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,135.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,138.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,355.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,12.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, breast (females only)",16.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, breast (females only)",37.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, colorectal",19.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, colorectal",49.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, esophageal",13.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
