,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup,LocationID,ConditionTypeID,CategoryID,Cause_of_DeathID,EffectID,ConsumptionID,SexID,AgeCategoryID,AgeGroupID,DataValueTypeID,DataValueUnitId
28488,2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,20,20.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,0-19,26,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age1,AAD,5YEARSAVG
28491,2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,36,36.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28493,2015,2019,MI,Michigan,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,68,68.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28534,2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,19,19.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,0-19,26,ACUTE,CAT8,SUICID,HARMEFF,ANYALC,GENALL,OTH,Age1,AAD,5YEARSAVG
28537,2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,61,61.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,ACUTE,CAT8,SUICID,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28539,2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,83,83.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,ACUTE,CAT8,SUICID,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28540,2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,84,84.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,20-34,26,ACUTE,CAT8,SUICID,HARMEFF,ANYALC,GENALL,OTH,Age2,AAD,5YEARSAVG
28541,2015,2019,MI,Michigan,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,96,96.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,ACUTE,CAT8,SUICID,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28553,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT1,ALCABU,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28554,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,27,27.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,CHRONIC,CAT1,ALCABU,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28556,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,64,64.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT1,ALCABU,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28564,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol cardiomyopathy,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT1,ALCCAR,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28570,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,CHRONIC,CAT1,ALCDSY,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28572,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,32,32.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT1,ALCDSY,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28573,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,79,79.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT1,ALCDSY,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28608,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,135,135.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT1,ALCLID,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28609,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,138,138.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,CHRONIC,CAT1,ALCLID,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28611,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,355,355.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT1,ALCLID,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28627,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,Alcohol-attributable deaths,5 years average,10,10.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT1,ALCPSY,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28628,2015,2019,MI,Michigan,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,Alcohol-attributable deaths,5 years average,12,12.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT1,ALCPSY,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28659,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,30,30.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANBRE,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28660,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,69,69.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANBRE,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28668,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,34,34.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANCOL,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28669,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,87,87.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANCOL,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28675,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, esophageal",Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANESO,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28676,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, esophageal",Alcohol-attributable deaths,5 years average,55,55.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANESO,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28684,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, laryngeal",Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANLAR,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28685,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, laryngeal",Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANLAR,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28693,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,42,42.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANLIV,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28694,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,77,77.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANLIV,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28700,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,41,41.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT2,CANOCP,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28701,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,65,65.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANOCP,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28709,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, pancreatic",Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANPAN,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28715,2015,2019,MI,Michigan,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",Alcohol-attributable deaths,5 years average,24,24.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT2,CANPRO,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28741,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,59,59.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT3,ATRFIB,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28746,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,151,151.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28749,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,39,39.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT3,ISCHTD,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28761,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,100,100.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28764,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,314,314.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28765,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,CHRONIC,CAT3,HYPERT,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28770,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,100,100.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28772,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT3,STRHEM,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28789,2015,2019,MI,Michigan,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT3,STRISC,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28825,2015,2019,MI,Michigan,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,126,126.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28827,2015,2019,MI,Michigan,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,185,185.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,26,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
28829,2015,2019,MI,Michigan,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,28,28.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,26,CHRONIC,CAT4,LIVCIR,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
28893,2015,2019,MI,Michigan,ARDI,Chronic,Other Chronic Causes,Pneumonia,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,26,CHRONIC,CAT5,PNEUMO,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
28967,2015,2019,MN,Minnesota,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,19,19.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,ACUTE,CAT6,ALCPOI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
28968,2015,2019,MN,Minnesota,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,31,31.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,ACUTE,CAT6,ALCPOI,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
28978,2015,2019,MN,Minnesota,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,48,48.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
28979,2015,2019,MN,Minnesota,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,57,57.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
28981,2015,2019,MN,Minnesota,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,63,63.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,27,ACUTE,CAT6,OTHPOI,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
28986,2015,2019,MN,Minnesota,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,10,10.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
28990,2015,2019,MN,Minnesota,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,31,31.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
28991,2015,2019,MN,Minnesota,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,32,32.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,ACUTE,CAT7,MTVTRA,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29044,2015,2019,MN,Minnesota,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,17,17.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29045,2015,2019,MN,Minnesota,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,24,24.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,ACUTE,CAT9,FALLIN,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29077,2015,2019,MN,Minnesota,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
29078,2015,2019,MN,Minnesota,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,23,23.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,27,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
29138,2015,2019,MN,Minnesota,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,27,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
29142,2015,2019,MN,Minnesota,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29144,2015,2019,MN,Minnesota,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,47,47.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
29145,2015,2019,MN,Minnesota,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,49,49.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,27,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
29146,2015,2019,MN,Minnesota,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,49,49.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29163,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
29165,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,21,21.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29166,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,31,31.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29185,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
29187,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29188,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,50,50.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29240,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,100,100.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29242,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,215,215.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29245,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,87,87.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,27,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
29266,2015,2019,MN,Minnesota,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,Alcohol-attributable deaths,5 years average,18,18.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT1,ALCPSY,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29307,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT2,CANBRE,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29321,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT2,CANCOL,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29332,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, esophageal",Alcohol-attributable deaths,5 years average,15,15.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT2,CANESO,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29353,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT2,CANLIV,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29354,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,38,38.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT2,CANLIV,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29364,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT2,CANOCP,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29365,2015,2019,MN,Minnesota,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT2,CANOCP,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29409,2015,2019,MN,Minnesota,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT3,ATRFIB,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
29418,2015,2019,MN,Minnesota,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,19,19.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,27,CHRONIC,CAT3,ISCHTD,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
29421,2015,2019,MN,Minnesota,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,85,85.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,27,CHRONIC,CAT3,ISCHTD,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
